latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2025-07-28T03:00,12.7,82,9.8,0.00,995.7,22.2,0.0
2025-07-28T04:00,12.4,81,9.2,0.00,996.7,21.7,0.0
2025-07-28T05:00,12.2,81,8.9,0.00,996.6,20.2,0.0
2025-07-28T06:00,11.9,82,8.9,0.00,997.0,21.7,0.0
2025-07-28T07:00,11.7,83,8.9,0.00,997.6,23.4,0.0
2025-07-28T08:00,11.6,85,9.1,0.00,997.9,23.4,0.0
2025-07-28T09:00,11.8,86,9.4,0.00,998.2,20.7,0.0
2025-07-28T10:00,11.9,87,9.7,0.00,999.0,18.4,0.0
2025-07-28T11:00,12.0,88,10.0,0.00,999.9,17.1,0.0
2025-07-28T12:00,12.4,88,10.5,0.00,1000.9,19.5,0.0
2025-07-28T13:00,13.6,80,10.3,0.10,1002.2,25.8,25.0
2025-07-28T14:00,14.8,73,10.0,0.00,1002.9,24.5,96.0
2025-07-28T15:00,15.8,68,9.9,0.00,1003.2,23.8,163.0
2025-07-28T16:00,16.4,64,9.6,0.00,1003.3,21.5,126.0
2025-07-28T17:00,17.0,62,9.6,0.00,1003.0,20.9,204.0
2025-07-28T18:00,16.3,63,9.4,0.00,1003.3,18.7,29.0
2025-07-28T19:00,16.1,63,9.0,0.00,1003.5,17.9,39.0
2025-07-28T20:00,16.0,61,8.6,0.00,1003.9,17.6,24.0
2025-07-28T21:00,15.4,63,8.6,0.00,1004.4,13.0,9.0
2025-07-28T22:00,14.9,65,8.4,0.00,1004.6,11.4,0.0
2025-07-28T23:00,14.4,67,8.4,0.00,1005.3,12.4,0.0
2025-07-29T00:00,12.5,77,8.6,0.00,1005.6,9.6,0.0
2025-07-29T01:00,11.4,86,9.1,0.00,1005.9,9.8,0.0
2025-07-29T02:00,10.9,89,9.1,0.00,1005.7,10.8,0.0
2025-07-29T03:00,10.5,90,8.9,0.00,1005.9,10.3,0.0
2025-07-29T04:00,10.0,92,8.8,0.00,1006.2,9.5,0.0
2025-07-29T05:00,9.6,93,8.5,0.00,1005.8,8.7,0.0
2025-07-29T06:00,9.4,94,8.4,0.00,1005.5,9.5,0.0
2025-07-29T07:00,9.2,94,8.4,0.00,1005.0,10.4,0.0
2025-07-29T08:00,8.9,96,8.2,0.00,1004.7,9.2,0.0
2025-07-29T09:00,8.6,97,8.1,0.00,1005.1,7.6,0.0
2025-07-29T10:00,8.4,97,7.9,0.00,1005.4,7.8,0.0
2025-07-29T11:00,8.7,97,8.2,0.00,1005.8,7.8,4.0
2025-07-29T12:00,10.8,93,9.7,0.00,1006.3,7.0,89.0
2025-07-29T13:00,12.4,83,9.6,0.00,1007.2,9.5,251.0
2025-07-29T14:00,13.9,74,9.4,0.00,1007.5,9.5,404.0
2025-07-29T15:00,15.1,64,8.3,0.00,1007.3,9.2,516.0
2025-07-29T16:00,15.9,57,7.5,0.00,1006.5,8.3,573.0
2025-07-29T17:00,16.4,57,7.8,0.00,1005.6,7.7,567.0
2025-07-29T18:00,16.6,56,7.8,0.00,1005.0,8.0,499.0
2025-07-29T19:00,16.6,55,7.4,0.00,1004.7,9.4,377.0
2025-07-29T20:00,15.8,53,6.2,0.00,1004.2,11.0,220.0
2025-07-29T21:00,13.6,61,6.1,0.00,1003.9,9.4,66.0
2025-07-29T22:00,11.8,67,5.8,0.00,1003.5,8.2,1.0
2025-07-29T23:00,11.0,71,5.8,0.00,1003.4,7.7,0.0
2025-07-30T00:00,10.2,74,5.8,0.00,1003.7,6.7,0.0
2025-07-30T01:00,10.2,74,5.8,0.00,1004.0,6.8,0.0
2025-07-30T02:00,10.5,72,5.8,0.00,1003.8,8.8,0.0
2025-07-30T03:00,10.5,75,6.3,0.00,1003.6,12.0,0.0
2025-07-30T04:00,10.1,79,6.6,0.00,1003.3,13.9,0.0
2025-07-30T05:00,9.4,80,6.2,0.00,1003.1,12.9,0.0
2025-07-30T06:00,8.7,82,5.8,0.00,1002.5,11.9,0.0
2025-07-30T07:00,8.4,83,5.7,0.00,1001.8,13.2,0.0
2025-07-30T08:00,8.1,84,5.7,0.00,1001.2,13.3,0.0
2025-07-30T09:00,7.9,85,5.6,0.00,1001.3,13.2,0.0
2025-07-30T10:00,7.7,87,5.6,0.00,1001.8,12.3,0.0
2025-07-30T11:00,7.8,86,5.6,0.00,1002.0,13.5,4.0
2025-07-30T12:00,9.6,82,6.7,0.00,1002.2,13.6,96.0
2025-07-30T13:00,11.9,73,7.2,0.00,1002.7,13.8,262.0
2025-07-30T14:00,14.1,66,7.8,0.00,1002.9,13.6,418.0
2025-07-30T15:00,16.4,58,8.1,0.00,1002.2,14.4,531.0
2025-07-30T16:00,18.0,53,8.3,0.00,1001.1,13.6,588.0
2025-07-30T17:00,19.3,49,8.2,0.00,1000.0,13.9,582.0
2025-07-30T18:00,19.9,48,8.4,0.00,999.2,14.5,514.0
2025-07-30T19:00,20.0,49,9.0,0.00,998.5,13.4,390.0
2025-07-30T20:00,19.2,56,10.2,0.00,998.3,9.7,228.0
2025-07-30T21:00,16.7,64,9.8,0.00,997.8,8.7,69.0
2025-07-30T22:00,15.2,64,8.4,0.00,997.6,10.4,1.0
2025-07-30T23:00,14.8,62,7.6,0.00,997.6,13.6,0.0
2025-07-31T00:00,14.1,63,7.2,0.00,997.6,16.5,0.0
2025-07-31T01:00,14.1,67,8.1,0.00,997.2,18.9,0.0
2025-07-31T02:00,13.8,71,8.6,0.00,996.9,19.3,0.0
2025-07-31T03:00,13.6,71,8.5,0.00,997.0,19.3,0.0
2025-07-31T04:00,13.8,69,8.1,0.00,997.1,19.4,0.0
2025-07-31T05:00,13.8,68,8.1,0.00,996.7,19.5,0.0
2025-07-31T06:00,13.9,68,8.1,0.00,996.3,20.0,0.0
2025-07-31T07:00,14.1,67,8.1,0.00,996.0,20.5,0.0
2025-07-31T08:00,14.4,65,7.8,0.00,995.7,20.6,0.0
2025-07-31T09:00,14.4,62,7.2,0.00,995.8,20.5,0.0
2025-07-31T10:00,14.4,60,6.6,0.00,996.3,20.8,0.0
2025-07-31T11:00,14.4,59,6.5,0.00,996.7,21.9,4.0
2025-07-31T12:00,15.6,59,7.6,0.00,997.0,23.2,90.0
2025-07-31T13:00,18.0,60,9.9,0.00,997.1,21.4,248.0
2025-07-31T14:00,19.5,55,10.4,0.00,997.1,23.4,397.0
2025-07-31T15:00,21.2,53,11.1,0.00,996.6,23.4,504.0
2025-07-31T16:00,22.5,52,12.1,0.00,996.1,24.1,556.0
2025-07-31T17:00,23.5,50,12.6,0.00,994.9,23.9,548.0
2025-07-31T18:00,24.0,50,12.9,0.00,994.1,22.5,482.0
2025-07-31T19:00,23.9,53,13.6,0.00,993.6,20.2,360.0
2025-07-31T20:00,23.0,53,12.9,0.00,993.5,22.2,198.0
2025-07-31T21:00,21.5,53,11.6,0.00,993.9,22.2,52.0
2025-07-31T22:00,20.5,51,10.1,0.00,994.3,22.8,1.0
2025-07-31T23:00,19.7,51,9.4,0.00,994.6,23.0,0.0
2025-08-01T00:00,19.1,51,8.8,0.00,994.8,24.0,0.0
2025-08-01T01:00,19.6,50,8.9,0.00,994.5,25.7,0.0
2025-08-01T02:00,19.4,50,8.8,0.00,994.4,25.9,0.0
2025-08-01T03:00,19.0,50,8.4,0.00,994.9,25.0,0.0
2025-08-01T04:00,18.9,48,7.7,0.00,994.7,25.7,0.0
2025-08-01T05:00,18.8,46,6.9,0.00,993.8,26.2,0.0
2025-08-01T06:00,18.7,44,6.1,0.00,992.9,27.6,0.0
2025-08-01T07:00,18.5,43,5.8,0.00,992.5,27.6,0.0
2025-08-01T08:00,18.3,45,6.2,0.00,992.4,26.7,0.0
2025-08-01T09:00,18.2,47,6.6,0.00,992.3,26.1,0.0
2025-08-01T10:00,18.2,47,6.9,0.00,992.7,26.1,0.0
2025-08-01T11:00,18.2,49,7.3,0.00,992.7,26.9,1.0
2025-08-01T12:00,19.1,50,8.6,0.00,992.6,30.1,80.0
2025-08-01T13:00,21.0,51,10.5,0.00,993.3,29.8,205.0
2025-08-01T14:00,22.6,53,12.6,0.00,993.5,24.2,383.0
2025-08-01T15:00,24.0,51,13.3,0.00,992.6,26.4,492.0
2025-08-01T16:00,25.1,50,14.1,0.00,991.6,27.2,551.0
2025-08-01T17:00,26.0,50,14.9,0.00,990.4,28.8,546.0
2025-08-01T18:00,26.4,52,15.8,0.00,989.4,26.7,481.0
2025-08-01T19:00,26.5,52,16.0,0.00,988.8,33.8,355.0
2025-08-01T20:00,26.4,48,14.6,0.00,988.2,34.4,214.0
2025-08-01T21:00,25.9,49,14.2,0.00,987.7,33.2,65.0
2025-08-01T22:00,25.5,46,13.1,0.00,987.7,33.1,1.0
2025-08-01T23:00,24.9,47,12.9,0.00,988.1,31.3,0.0
2025-08-02T00:00,24.5,48,12.6,0.00,988.5,30.5,0.0
2025-08-02T01:00,23.8,49,12.6,0.00,989.9,27.7,0.0
2025-08-02T02:00,23.5,50,12.6,0.00,989.7,27.4,0.0
2025-08-02T03:00,23.4,51,12.6,0.00,989.9,26.6,0.0
2025-08-02T04:00,23.4,51,12.6,0.00,989.2,28.5,0.0
2025-08-02T05:00,23.6,50,12.5,0.00,988.6,29.8,0.0
2025-08-02T06:00,23.6,50,12.6,0.00,988.9,26.9,0.0
2025-08-02T07:00,23.4,51,12.8,0.00,989.6,23.8,0.0
2025-08-02T08:00,22.9,54,13.2,0.00,990.8,17.5,0.0
2025-08-02T09:00,21.4,61,13.6,0.00,991.4,9.9,0.0
2025-08-02T10:00,20.8,65,13.9,0.00,992.1,10.3,0.0
2025-08-02T11:00,21.0,66,14.3,0.00,992.5,14.4,2.0
2025-08-02T12:00,22.1,66,15.6,0.00,993.3,14.9,41.0
2025-08-02T13:00,25.4,63,17.8,0.00,993.6,19.4,232.0
2025-08-02T14:00,27.0,60,18.6,0.00,993.5,17.6,374.0
2025-08-02T15:00,28.3,56,18.8,0.00,992.9,19.5,458.0
2025-08-02T16:00,29.2,53,18.6,0.00,992.0,21.8,535.0
2025-08-02T17:00,29.5,54,19.1,0.00,991.3,20.5,530.0
2025-08-02T18:00,29.6,54,19.2,0.00,990.5,19.6,451.0
2025-08-02T19:00,29.4,57,20.0,0.00,990.1,16.6,274.0
2025-08-02T20:00,28.5,62,20.4,0.00,989.7,12.5,134.0
2025-08-02T21:00,26.3,70,20.4,0.00,990.3,9.3,40.0
2025-08-02T22:00,25.2,74,20.3,0.00,990.9,12.8,0.0
2025-08-02T23:00,24.0,77,19.8,0.00,990.9,14.8,0.0
2025-08-03T00:00,23.3,80,19.6,0.10,991.3,22.2,0.0
2025-08-03T01:00,20.8,90,19.0,1.40,992.0,2.4,0.0
2025-08-03T02:00,19.9,95,19.0,0.00,992.5,11.7,0.0
2025-08-03T03:00,19.8,94,18.8,0.00,991.4,11.9,0.0
2025-08-03T04:00,19.2,92,18.0,0.00,992.3,0.6,0.0
2025-08-03T05:00,18.6,98,18.2,6.40,992.7,10.2,0.0
2025-08-03T06:00,18.5,99,18.3,4.80,992.3,12.5,0.0
2025-08-03T07:00,18.8,95,18.0,0.10,991.8,8.7,0.0
2025-08-03T08:00,18.5,96,17.9,3.10,992.4,11.9,0.0
2025-08-03T09:00,18.6,96,18.0,3.80,993.3,8.7,0.0
2025-08-03T10:00,18.5,97,18.0,7.90,993.3,22.2,0.0
2025-08-03T11:00,18.7,96,18.0,15.90,994.0,20.4,0.0
2025-08-03T12:00,18.9,95,18.0,3.70,994.6,20.3,0.0
2025-08-03T13:00,18.9,98,18.5,6.50,996.2,3.6,2.0
2025-08-03T14:00,19.8,92,18.4,0.10,995.0,6.5,10.0
2025-08-03T15:00,21.3,86,18.9,2.40,996.1,12.6,323.0
2025-08-03T16:00,22.6,79,18.8,0.00,994.1,12.0,283.0
2025-08-03T17:00,24.5,72,19.2,0.00,993.3,11.1,491.0
2025-08-03T18:00,25.3,70,19.5,0.00,992.3,10.9,373.0
2025-08-03T19:00,26.0,69,19.9,0.00,992.4,5.4,340.0
2025-08-03T20:00,25.7,71,20.0,0.00,992.8,7.2,185.0
2025-08-03T21:00,23.8,79,20.0,0.00,992.9,14.9,25.0
2025-08-03T22:00,21.6,83,18.6,0.10,992.8,14.2,0.0
2025-08-03T23:00,20.7,87,18.4,0.10,993.8,12.6,0.0
2025-08-04T00:00,19.2,94,18.3,2.70,996.0,11.8,0.0
2025-08-04T01:00,19.0,97,18.5,3.30,995.3,17.1,0.0
2025-08-04T02:00,19.0,98,18.8,6.20,996.1,12.3,0.0
2025-08-04T03:00,18.9,98,18.6,10.30,995.7,11.9,0.0
2025-08-04T04:00,19.0,98,18.6,2.20,995.2,19.5,0.0
2025-08-04T05:00,19.0,97,18.5,0.00,994.7,14.9,0.0
2025-08-04T06:00,19.0,97,18.5,0.00,994.5,12.1,0.0
2025-08-04T07:00,18.8,99,18.5,0.30,994.7,9.3,0.0
2025-08-04T08:00,18.6,99,18.5,2.10,995.1,9.6,0.0
2025-08-04T09:00,18.5,99,18.4,2.50,995.7,11.6,0.0
2025-08-04T10:00,18.3,99,18.1,0.60,996.0,16.6,0.0
2025-08-04T11:00,18.1,99,17.9,0.10,997.2,17.4,0.0
2025-08-04T12:00,18.0,98,17.8,0.20,997.9,19.7,0.0
2025-08-04T13:00,18.7,97,18.2,0.20,1000.4,12.1,0.0
2025-08-04T14:00,18.7,98,18.4,0.20,1000.6,16.3,0.0
2025-08-04T15:00,18.8,97,18.4,0.90,1000.9,18.0,0.0
2025-08-04T16:00,19.2,95,18.4,0.50,1000.6,16.2,6.0
2025-08-04T17:00,19.7,91,18.1,0.20,1000.0,14.3,3.0
2025-08-04T18:00,19.6,92,18.3,0.40,999.8,15.3,1.0
2025-08-04T19:00,19.0,98,18.6,0.40,999.6,16.6,1.0
2025-08-04T20:00,18.8,95,17.9,0.10,1000.1,18.3,1.0
2025-08-04T21:00,18.5,95,17.7,0.20,1000.8,18.5,0.0
2025-08-04T22:00,17.6,94,16.8,0.30,1001.3,23.5,0.0
2025-08-04T23:00,16.9,92,15.6,0.00,1001.8,24.1,0.0
2025-08-05T00:00,16.5,90,14.9,0.00,1002.5,24.0,0.0
2025-08-05T01:00,16.3,94,15.4,0.00,1003.2,22.3,0.0
2025-08-05T02:00,16.0,92,14.8,0.00,1003.5,22.1,0.0
2025-08-05T03:00,15.8,90,14.1,0.00,1003.4,21.7,0.0
2025-08-05T04:00,15.5,89,13.6,0.00,1003.8,21.0,0.0
2025-08-05T05:00,15.2,88,13.3,0.00,1003.6,20.2,0.0
2025-08-05T06:00,14.8,89,13.0,0.00,1003.4,19.6,0.0
2025-08-05T07:00,14.6,88,12.6,0.00,1003.1,18.9,0.0
2025-08-05T08:00,14.4,87,12.4,0.00,1003.0,19.1,0.0
2025-08-05T09:00,14.5,86,12.2,0.00,1003.2,16.9,0.0
2025-08-05T10:00,14.6,85,12.1,0.00,1003.8,15.9,0.0
2025-08-05T11:00,14.6,85,12.1,0.00,1004.4,16.6,0.0
2025-08-05T12:00,14.8,84,12.1,0.00,1004.7,17.5,0.0
2025-08-05T13:00,14.4,97,13.9,0.40,1005.5,17.1,0.0
2025-08-05T14:00,14.9,93,13.7,0.10,1005.5,16.8,3.0
2025-08-05T15:00,15.8,87,13.6,0.00,1005.2,15.7,0.0
2025-08-05T16:00,17.2,80,13.8,0.00,1004.2,15.1,39.0
2025-08-05T17:00,19.0,75,14.6,0.00,1003.3,13.6,257.0
2025-08-05T18:00,19.5,75,14.9,0.00,1002.3,12.0,236.0
2025-08-05T19:00,19.1,76,14.8,0.00,1002.1,10.8,84.0
2025-08-05T20:00,19.0,76,14.6,0.00,1002.3,9.5,44.0
2025-08-05T21:00,18.6,78,14.6,0.00,1002.4,7.8,10.0
2025-08-05T22:00,17.9,80,14.4,0.00,1002.4,7.7,0.0
2025-08-05T23:00,18.0,77,14.1,0.00,1002.6,10.5,0.0
2025-08-06T00:00,18.3,77,14.2,0.00,1002.7,13.4,0.0
2025-08-06T01:00,17.6,81,14.4,0.00,1002.9,14.0,0.0
2025-08-06T02:00,16.5,85,14.0,0.00,1002.5,14.0,0.0
2025-08-06T03:00,15.9,88,13.9,0.00,1002.4,13.1,0.0
2025-08-06T04:00,15.4,90,13.8,0.00,1002.2,11.1,0.0
2025-08-06T05:00,14.9,92,13.6,0.00,1002.0,10.3,0.0
2025-08-06T06:00,14.6,93,13.5,0.00,1001.6,10.5,0.0
2025-08-06T07:00,14.2,95,13.4,0.00,1001.4,9.5,0.0
2025-08-06T08:00,14.1,95,13.4,0.00,1001.1,9.0,0.0
2025-08-06T09:00,14.6,94,13.6,0.00,1001.0,9.4,0.0
2025-08-06T10:00,14.9,92,13.6,0.00,1001.4,9.6,0.0
2025-08-06T11:00,14.9,92,13.7,0.00,1001.6,8.9,0.0
2025-08-06T12:00,15.6,91,14.1,0.00,1001.7,7.4,3.0
2025-08-06T13:00,17.0,86,14.7,0.00,1002.1,6.8,81.0
2025-08-06T14:00,18.4,82,15.4,0.00,1002.3,4.8,79.0
2025-08-06T15:00,19.5,80,15.9,0.00,1001.7,3.3,93.0
2025-08-06T16:00,21.0,74,16.3,0.00,1000.6,3.6,192.0
2025-08-06T17:00,21.6,72,16.4,0.10,999.8,3.3,164.0
2025-08-06T18:00,22.0,70,16.3,0.10,998.8,3.7,223.0
2025-08-06T19:00,22.4,69,16.5,0.00,998.5,4.0,220.0
2025-08-06T20:00,22.0,69,16.2,0.00,998.5,4.7,84.0
2025-08-06T21:00,19.8,85,17.2,0.00,998.6,3.5,45.0
2025-08-06T22:00,18.5,90,16.7,0.00,998.3,5.1,1.0
2025-08-06T23:00,18.6,89,16.8,0.00,998.3,6.6,0.0
2025-08-07T00:00,18.5,89,16.6,0.00,998.4,7.4,0.0
2025-08-07T01:00,17.4,92,16.0,0.00,998.6,5.6,0.0
2025-08-07T02:00,17.0,93,15.9,0.00,998.1,6.2,0.0
2025-08-07T03:00,16.5,94,15.6,0.00,998.4,5.0,0.0
2025-08-07T04:00,16.1,94,15.2,0.00,998.6,3.0,0.0
2025-08-07T05:00,16.5,93,15.3,0.10,998.3,0.5,0.0
2025-08-07T06:00,15.8,94,14.9,0.00,997.7,2.7,0.0
2025-08-07T07:00,15.4,96,14.8,0.00,997.5,2.2,0.0
2025-08-07T08:00,15.6,98,15.3,0.10,996.9,6.7,0.0
2025-08-07T09:00,15.5,99,15.4,0.10,997.3,8.9,0.0
2025-08-07T10:00,15.8,100,15.8,0.00,997.8,8.3,0.0
2025-08-07T11:00,15.8,100,15.8,0.00,998.1,12.0,1.0
2025-08-07T12:00,16.5,96,15.9,0.00,998.3,12.2,7.0
2025-08-07T13:00,17.5,95,16.6,0.00,999.1,9.8,1.0
2025-08-07T14:00,18.3,92,17.0,0.00,999.2,6.5,2.0
2025-08-07T15:00,18.7,88,16.8,0.50,999.1,5.6,4.0
2025-08-07T16:00,17.4,93,16.3,6.00,998.2,13.0,3.0
2025-08-07T17:00,17.1,99,16.9,1.80,997.6,18.8,88.0
2025-08-07T18:00,16.3,97,15.9,2.00,997.7,22.7,5.0
2025-08-07T19:00,14.9,94,13.9,2.90,997.9,22.9,8.0
2025-08-07T20:00,14.4,84,11.7,1.10,998.2,20.8,19.0
2025-08-07T21:00,13.8,78,10.1,0.00,998.8,18.4,27.0
2025-08-07T22:00,12.6,82,9.6,0.00,999.1,16.4,1.0
2025-08-07T23:00,12.4,87,10.3,0.00,999.7,15.3,0.0
2025-08-08T00:00,12.1,90,10.4,0.00,1000.4,18.0,0.0
2025-08-08T01:00,11.2,87,9.2,0.00,1001.1,17.0,0.0
2025-08-08T02:00,10.9,87,8.8,0.00,1001.2,17.5,0.0
2025-08-08T03:00,10.9,90,9.2,0.00,1001.7,16.8,0.0
2025-08-08T04:00,10.8,92,9.5,0.00,1002.1,16.6,0.0
2025-08-08T05:00,10.6,93,9.5,0.00,1001.9,17.0,0.0
2025-08-08T06:00,10.3,94,9.4,0.00,1001.7,16.7,0.0
2025-08-08T07:00,9.9,95,9.1,0.00,1001.5,16.7,0.0
2025-08-08T08:00,9.6,95,8.9,0.00,1001.5,17.0,0.0
2025-08-08T09:00,9.6,94,8.7,0.00,1001.5,18.6,0.0
2025-08-08T10:00,9.0,95,8.2,0.00,1002.6,17.1,0.0
2025-08-08T11:00,8.9,93,7.9,0.00,1003.5,16.1,5.0
2025-08-08T12:00,10.3,86,8.1,0.00,1004.6,20.6,52.0
2025-08-08T13:00,11.4,82,8.4,0.00,1004.9,21.8,65.0
2025-08-08T14:00,11.9,79,8.4,0.10,1005.5,20.9,73.0
2025-08-08T15:00,12.4,74,7.8,0.10,1005.2,18.8,30.0
2025-08-08T16:00,13.6,64,7.1,0.00,1004.7,17.6,356.0
2025-08-08T17:00,14.2,59,6.3,0.00,1004.0,17.6,409.0
2025-08-08T18:00,14.6,55,5.6,0.00,1003.3,18.7,409.0
2025-08-08T19:00,14.1,55,5.1,0.00,1003.1,19.9,281.0
2025-08-08T20:00,13.0,56,4.4,0.00,1003.4,21.4,164.0
2025-08-08T21:00,11.8,57,3.7,0.00,1003.8,18.1,30.0
2025-08-08T22:00,11.5,57,3.2,0.00,1004.2,18.6,0.0
2025-08-08T23:00,10.5,59,2.8,0.00,1005.0,20.6,0.0
2025-08-09T00:00,9.6,61,2.4,0.00,1005.4,14.6,0.0
2025-08-09T01:00,9.1,65,2.8,0.00,1005.9,13.0,0.0
2025-08-09T02:00,8.6,68,3.0,0.00,1005.7,11.4,0.0
2025-08-09T03:00,8.1,72,3.5,0.00,1005.6,11.6,0.0
2025-08-09T04:00,7.1,80,3.8,0.00,1005.6,9.5,0.0
2025-08-09T05:00,6.8,83,4.1,0.00,1005.0,9.5,0.0
2025-08-09T06:00,6.4,86,4.2,0.00,1004.5,10.5,0.0
2025-08-09T07:00,5.9,89,4.2,0.00,1004.3,11.2,0.0
2025-08-09T08:00,5.6,91,4.2,0.00,1004.3,10.4,0.0
2025-08-09T09:00,5.3,92,4.2,0.00,1004.5,8.9,0.0
2025-08-09T10:00,5.1,93,4.0,0.00,1005.4,7.7,0.0
2025-08-09T11:00,5.5,92,4.3,0.00,1006.3,8.8,7.0
2025-08-09T12:00,7.8,85,5.4,0.00,1007.1,8.0,104.0
2025-08-09T13:00,9.6,77,5.8,0.00,1007.8,8.9,269.0
2025-08-09T14:00,11.2,67,5.3,0.00,1008.0,9.5,422.0
2025-08-09T15:00,11.8,61,4.4,0.00,1007.4,9.3,238.0
2025-08-09T16:00,11.9,61,4.6,0.00,1006.7,7.2,64.0
2025-08-09T17:00,12.6,57,4.3,0.00,1005.7,6.1,96.0
2025-08-09T18:00,13.3,54,4.2,0.00,1004.8,6.3,266.0
2025-08-09T19:00,13.4,52,3.8,0.00,1004.2,7.2,123.0
2025-08-09T20:00,13.1,52,3.5,0.00,1004.0,7.7,90.0
2025-08-09T21:00,11.8,62,4.7,0.00,1003.8,6.2,42.0
2025-08-09T22:00,9.6,71,4.5,0.00,1003.8,7.0,1.0
2025-08-09T23:00,8.7,74,4.4,0.00,1003.8,6.3,0.0
2025-08-10T00:00,7.9,77,4.1,0.00,1004.0,4.9,0.0
2025-08-10T01:00,7.6,77,3.9,0.00,1004.2,6.7,0.0
2025-08-10T02:00,7.3,80,4.1,0.00,1004.3,6.3,0.0
2025-08-10T03:00,7.1,82,4.2,0.00,1004.0,6.8,0.0
2025-08-10T04:00,7.2,82,4.3,0.00,1003.6,7.8,0.0
2025-08-10T05:00,7.2,84,4.6,0.00,1003.1,8.3,0.0
2025-08-10T06:00,6.8,87,4.7,0.00,1002.7,7.8,0.0
2025-08-10T07:00,5.6,91,4.2,0.00,1002.7,6.3,0.0
2025-08-10T08:00,5.2,90,3.8,0.00,1002.8,4.2,0.0
2025-08-10T09:00,5.2,89,3.6,0.00,1002.8,3.1,0.0
2025-08-10T10:00,4.9,89,3.3,0.00,1003.4,4.9,0.0
2025-08-10T11:00,5.9,88,4.1,0.00,1004.2,5.9,8.0
2025-08-10T12:00,8.8,81,5.7,0.00,1004.8,7.2,109.0
2025-08-10T13:00,11.1,73,6.4,0.00,1005.7,8.8,277.0
2025-08-10T14:00,13.1,65,6.7,0.00,1006.2,10.3,434.0
2025-08-10T15:00,14.4,61,6.9,0.00,1006.0,8.8,546.0
2025-08-10T16:00,15.3,59,7.3,0.00,1005.2,7.0,602.0
2025-08-10T17:00,16.0,58,7.8,0.00,1004.1,6.7,595.0
2025-08-10T18:00,16.4,57,7.8,0.00,1003.7,6.1,525.0
2025-08-10T19:00,16.5,56,7.8,0.00,1003.6,6.6,399.0
2025-08-10T20:00,16.1,59,8.1,0.00,1003.6,7.3,236.0
2025-08-10T21:00,14.0,73,9.1,0.00,1003.1,6.8,75.0
2025-08-10T22:00,11.9,77,8.0,0.00,1003.3,10.2,2.0
2025-08-10T23:00,10.8,75,6.6,0.00,1003.5,7.8,0.0
2025-08-11T00:00,9.7,78,6.1,0.00,1003.7,7.1,0.0
2025-08-11T01:00,10.1,74,5.7,0.00,1003.4,8.4,0.0
2025-08-11T02:00,10.1,75,5.9,0.00,1003.3,9.9,0.0
2025-08-11T03:00,9.8,82,6.9,0.00,1003.4,11.0,0.0
2025-08-11T04:00,9.5,87,7.4,0.00,1003.0,11.4,0.0
2025-08-11T05:00,8.9,89,7.2,0.00,1002.7,9.7,0.0
2025-08-11T06:00,8.4,91,7.0,0.00,1002.1,8.8,0.0
2025-08-11T07:00,8.0,92,6.7,0.00,1001.5,8.1,0.0
2025-08-11T08:00,7.6,92,6.3,0.00,1001.2,7.6,0.0
2025-08-11T09:00,6.8,93,5.8,0.00,1001.1,6.9,0.0
2025-08-11T10:00,6.2,94,5.3,0.00,1001.9,6.5,0.0
2025-08-11T11:00,7.2,93,6.2,0.00,1002.2,7.1,9.0
2025-08-11T12:00,9.9,87,7.8,0.00,1003.0,6.8,114.0
2025-08-11T13:00,12.4,79,9.0,0.00,1004.0,5.2,285.0
2025-08-11T14:00,14.9,71,9.6,0.00,1004.6,3.8,442.0
2025-08-11T15:00,16.8,62,9.4,0.00,1004.5,3.3,555.0
2025-08-11T16:00,17.8,56,8.9,0.00,1003.6,3.1,609.0
2025-08-11T17:00,18.4,53,8.6,0.00,1002.6,3.5,584.0
2025-08-11T18:00,18.7,50,8.1,0.00,1002.1,4.9,449.0
2025-08-11T19:00,18.5,50,7.8,0.00,1001.5,5.6,196.0
2025-08-11T20:00,17.9,56,8.9,0.00,1001.3,5.8,81.0
2025-08-11T21:00,15.4,71,10.1,0.00,1001.0,5.4,54.0
2025-08-11T22:00,13.1,74,8.5,0.00,1000.9,9.0,2.0
2025-08-11T23:00,11.8,65,5.3,0.00,1000.6,7.8,0.0
2025-08-12T00:00,10.6,65,4.3,0.00,1000.3,7.3,0.0
2025-08-12T01:00,11.1,61,3.8,0.00,1000.4,7.8,0.0
2025-08-12T02:00,10.6,65,4.2,0.00,1000.1,7.8,0.0
2025-08-12T03:00,10.2,69,4.8,0.00,1000.2,7.5,0.0
2025-08-12T04:00,9.6,73,5.1,0.00,999.8,7.5,0.0
2025-08-12T05:00,9.1,79,5.6,0.00,999.4,7.2,0.0
2025-08-12T06:00,8.6,85,6.1,0.00,998.8,7.1,0.0
2025-08-12T07:00,7.9,88,6.0,0.00,998.3,6.7,0.0
2025-08-12T08:00,7.2,90,5.8,0.00,998.0,5.9,0.0
2025-08-12T09:00,6.9,91,5.6,0.00,998.2,5.0,0.0
2025-08-12T10:00,6.7,91,5.4,0.00,998.4,5.9,0.0
2025-08-12T11:00,7.8,91,6.4,0.00,998.7,6.8,10.0
