latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2026-02-12T09:00,25.9,73,20.5,0.00,989.3,8.3,0.0
2026-02-12T10:00,26.0,74,21.0,0.00,989.7,10.7,5.0
2026-02-12T11:00,28.1,70,22.2,0.00,989.8,13.2,114.0
2026-02-12T12:00,31.1,60,22.5,0.00,990.2,10.4,318.0
2026-02-12T13:00,33.6,52,22.3,0.00,990.4,13.2,516.0
2026-02-12T14:00,35.0,45,21.3,0.00,990.6,16.8,648.0
2026-02-12T15:00,35.8,39,19.6,0.00,989.9,19.9,650.0
2026-02-12T16:00,36.2,37,19.1,0.00,989.6,20.3,681.0
2026-02-12T17:00,36.5,37,19.5,0.00,989.0,19.0,784.0
2026-02-12T18:00,34.8,39,19.0,0.00,989.1,14.1,443.0
2026-02-12T19:00,35.8,38,19.2,0.10,988.6,9.4,509.0
2026-02-12T20:00,35.7,39,19.6,0.00,988.8,7.4,344.0
2026-02-12T21:00,30.0,58,20.8,0.40,989.9,7.1,257.0
2026-02-12T22:00,28.8,68,22.3,0.00,990.0,19.9,69.0
2026-02-12T23:00,27.1,72,21.7,0.10,990.9,21.6,4.0
2026-02-13T00:00,23.6,82,20.3,0.00,992.6,21.6,0.0
2026-02-13T01:00,23.5,85,20.9,0.00,993.6,20.3,0.0
2026-02-13T02:00,23.9,82,20.6,0.00,994.2,24.2,0.0
2026-02-13T03:00,23.9,82,20.5,0.00,994.4,21.7,0.0
2026-02-13T04:00,23.7,82,20.5,0.00,994.0,20.1,0.0
2026-02-13T05:00,23.4,83,20.3,0.00,993.5,18.1,0.0
2026-02-13T06:00,23.4,73,18.2,0.00,993.5,15.7,0.0
2026-02-13T07:00,23.2,74,18.2,0.00,993.1,14.7,0.0
2026-02-13T08:00,23.1,75,18.5,0.00,992.9,12.6,0.0
2026-02-13T09:00,23.1,76,18.6,0.00,993.4,11.7,0.0
2026-02-13T10:00,23.4,76,19.0,0.00,993.8,12.0,4.0
2026-02-13T11:00,25.0,74,20.0,0.00,994.7,10.8,102.0
2026-02-13T12:00,25.7,75,21.0,0.00,996.1,8.3,305.0
2026-02-13T13:00,26.9,71,21.3,0.00,996.7,7.9,371.0
2026-02-13T14:00,28.6,67,21.8,0.00,996.4,11.4,454.0
2026-02-13T15:00,30.4,61,22.0,0.00,995.9,12.4,648.0
2026-02-13T16:00,31.0,60,22.2,0.00,995.6,11.6,724.0
2026-02-13T17:00,31.4,58,22.0,0.00,994.6,13.3,717.0
2026-02-13T18:00,31.4,53,20.7,0.00,994.0,18.1,754.0
2026-02-13T19:00,31.1,53,20.5,0.00,993.3,17.6,245.0
2026-02-13T20:00,31.2,52,20.2,0.00,993.1,19.9,418.0
2026-02-13T21:00,29.9,56,20.2,0.00,993.4,17.5,64.0
2026-02-13T22:00,29.0,59,20.0,0.00,993.9,16.0,32.0
2026-02-13T23:00,27.8,63,20.0,0.00,994.2,13.9,0.0
2026-02-14T00:00,27.0,65,19.9,0.00,994.3,15.1,0.0
2026-02-14T01:00,26.2,68,19.8,0.00,994.8,16.5,0.0
2026-02-14T02:00,25.9,71,20.2,0.00,995.1,14.7,0.0
2026-02-14T03:00,25.8,74,20.8,0.00,995.0,12.3,0.0
2026-02-14T04:00,25.3,76,20.8,0.00,994.5,9.9,0.0
2026-02-14T05:00,24.4,84,21.5,0.00,993.8,8.0,0.0
2026-02-14T06:00,24.0,90,22.1,0.00,993.3,4.2,0.0
2026-02-14T07:00,23.5,92,22.2,0.00,992.9,4.3,0.0
2026-02-14T08:00,23.4,94,22.4,0.00,993.0,4.7,0.0
2026-02-14T09:00,23.5,93,22.4,0.00,993.5,5.0,0.0
2026-02-14T10:00,24.2,91,22.7,0.00,994.1,8.4,1.0
2026-02-14T11:00,25.0,87,22.8,0.00,994.8,10.9,25.0
2026-02-14T12:00,26.0,83,22.8,0.00,995.6,8.6,59.0
2026-02-14T13:00,27.1,76,22.5,0.20,995.9,7.6,133.0
2026-02-14T14:00,28.0,73,22.6,0.40,995.6,6.5,395.0
2026-02-14T15:00,29.1,69,23.0,0.20,995.2,6.5,588.0
2026-02-14T16:00,30.1,67,23.2,0.10,994.5,4.7,614.0
2026-02-14T17:00,30.7,65,23.4,0.20,993.8,2.9,705.0
2026-02-14T18:00,25.4,90,23.6,1.90,993.6,7.9,41.0
2026-02-14T19:00,26.1,85,23.5,1.30,992.8,5.9,114.0
2026-02-14T20:00,26.6,83,23.5,0.30,992.1,9.4,125.0
2026-02-14T21:00,27.1,81,23.5,0.00,991.6,9.6,269.0
2026-02-14T22:00,26.6,81,23.1,0.00,992.1,8.1,110.0
2026-02-14T23:00,25.6,87,23.2,0.00,992.7,4.7,6.0
2026-02-15T00:00,24.5,90,22.8,0.00,992.2,9.8,0.0
2026-02-15T01:00,24.5,89,22.6,0.00,992.7,10.9,0.0
2026-02-15T02:00,24.5,91,23.0,0.00,992.7,10.5,0.0
2026-02-15T03:00,24.2,94,23.3,0.00,992.7,11.3,0.0
2026-02-15T04:00,24.1,95,23.2,0.00,992.3,10.3,0.0
2026-02-15T05:00,23.9,96,23.2,0.00,992.2,10.2,0.0
2026-02-15T06:00,24.1,95,23.4,0.00,991.7,10.4,0.0
2026-02-15T07:00,23.9,95,23.0,0.00,991.6,12.0,0.0
2026-02-15T08:00,23.6,93,22.5,0.00,991.7,12.5,0.0
2026-02-15T09:00,23.5,93,22.2,0.00,992.0,12.1,0.0
2026-02-15T10:00,23.6,92,22.2,0.00,992.7,11.9,3.0
2026-02-15T11:00,25.2,85,22.5,0.00,993.4,15.6,94.0
2026-02-15T12:00,26.0,86,23.4,0.00,994.1,12.8,282.0
2026-02-15T13:00,28.0,75,23.2,0.10,994.1,17.6,463.0
2026-02-15T14:00,29.0,73,23.6,0.20,993.8,17.8,521.0
2026-02-15T15:00,30.0,68,23.5,0.20,993.3,19.6,601.0
2026-02-15T16:00,30.6,65,23.2,0.10,992.5,19.4,759.0
2026-02-15T17:00,31.5,61,23.2,0.00,991.8,19.5,815.0
2026-02-15T18:00,32.3,54,21.9,2.10,991.6,19.6,770.0
2026-02-15T19:00,30.1,65,22.9,0.40,990.9,19.8,668.0
2026-02-15T20:00,30.2,67,23.5,0.10,990.6,14.8,321.0
2026-02-15T21:00,30.0,68,23.3,0.00,990.3,12.2,201.0
2026-02-15T22:00,29.2,72,23.7,0.00,990.9,6.2,92.0
2026-02-15T23:00,28.0,77,23.5,0.00,990.9,7.1,4.0
2026-02-16T00:00,28.6,62,20.5,0.00,990.8,8.8,0.0
2026-02-16T01:00,27.7,66,20.8,0.00,991.7,14.8,0.0
2026-02-16T02:00,27.0,68,20.6,0.00,991.9,13.9,0.0
2026-02-16T03:00,26.7,71,21.0,0.00,992.1,11.6,0.0
2026-02-16T04:00,26.3,74,21.2,0.00,992.2,10.0,0.0
2026-02-16T05:00,26.2,74,21.3,0.00,991.9,12.0,0.0
2026-02-16T06:00,26.1,81,22.6,0.00,991.7,4.8,0.0
2026-02-16T07:00,25.4,82,22.0,0.10,991.8,12.0,0.0
2026-02-16T08:00,25.6,81,22.1,0.50,991.4,3.7,0.0
2026-02-16T09:00,23.2,95,22.3,5.20,992.4,13.7,0.0
2026-02-16T10:00,23.7,92,22.4,0.10,993.0,11.3,2.0
2026-02-16T11:00,25.1,91,23.5,0.10,994.0,2.1,64.0
2026-02-16T12:00,28.9,70,22.8,1.30,994.2,10.5,186.0
2026-02-16T13:00,31.1,62,23.0,0.00,994.6,12.1,515.0
2026-02-16T14:00,31.8,58,22.5,0.70,994.8,12.3,676.0
2026-02-16T15:00,31.5,59,22.5,0.10,994.1,14.6,410.0
2026-02-16T16:00,32.5,58,23.1,0.00,993.5,12.9,472.0
2026-02-16T17:00,33.6,46,20.5,0.30,992.9,17.4,609.0
2026-02-16T18:00,33.4,49,21.1,0.10,992.4,12.2,315.0
2026-02-16T19:00,34.3,44,20.3,0.00,991.5,13.5,601.0
2026-02-16T20:00,32.7,48,20.4,0.20,991.1,12.1,273.0
2026-02-16T21:00,32.7,49,20.5,0.00,990.7,8.6,291.0
2026-02-16T22:00,31.0,59,22.1,0.00,991.2,6.9,91.0
2026-02-16T23:00,29.1,67,22.4,0.00,991.8,6.3,5.0
2026-02-17T00:00,28.2,72,22.6,0.00,992.2,3.7,0.0
2026-02-17T01:00,27.8,75,23.0,0.00,992.9,11.9,0.0
2026-02-17T02:00,27.6,78,23.5,0.00,992.6,12.3,0.0
2026-02-17T03:00,27.6,79,23.6,0.00,992.6,12.8,0.0
2026-02-17T04:00,27.0,82,23.8,0.00,992.6,10.3,0.0
2026-02-17T05:00,26.5,86,24.0,0.00,992.0,9.1,0.0
2026-02-17T06:00,25.4,89,23.4,0.00,992.1,9.8,0.0
2026-02-17T07:00,25.1,91,23.5,0.00,991.8,10.0,0.0
2026-02-17T08:00,24.9,92,23.5,0.00,991.7,9.9,0.0
2026-02-17T09:00,24.7,92,23.4,0.00,992.2,8.3,0.0
2026-02-17T10:00,24.9,90,23.1,0.00,992.8,8.4,3.0
2026-02-17T11:00,27.5,78,23.4,0.00,993.4,10.3,104.0
2026-02-17T12:00,30.4,61,22.1,0.00,993.6,14.3,305.0
2026-02-17T13:00,32.1,57,22.5,0.00,993.9,17.2,382.0
2026-02-17T14:00,34.2,53,23.1,0.00,993.9,18.8,602.0
2026-02-17T15:00,35.5,46,22.1,0.00,993.1,21.7,748.0
2026-02-17T16:00,36.5,42,21.4,0.00,992.7,19.6,813.0
2026-02-17T17:00,37.1,39,21.0,0.00,991.9,18.3,842.0
2026-02-17T18:00,37.6,33,18.6,0.00,991.2,17.0,785.0
2026-02-17T19:00,37.8,32,18.0,0.00,990.0,15.9,603.0
2026-02-17T20:00,37.4,32,17.9,0.00,989.7,12.0,454.0
2026-02-17T21:00,36.7,35,18.6,0.00,989.6,6.4,254.0
2026-02-17T22:00,34.3,45,20.7,0.00,990.0,5.3,93.0
2026-02-17T23:00,32.3,51,20.8,0.00,990.4,10.2,4.0
2026-02-18T00:00,31.2,64,23.6,0.00,990.7,14.5,0.0
2026-02-18T01:00,30.5,66,23.6,0.00,991.1,17.5,0.0
2026-02-18T02:00,29.8,70,23.7,0.00,991.7,14.8,0.0
2026-02-18T03:00,29.0,73,23.7,0.00,991.9,14.1,0.0
2026-02-18T04:00,28.4,73,23.1,0.00,991.9,14.5,0.0
2026-02-18T05:00,28.0,73,22.6,0.00,991.7,13.5,0.0
2026-02-18T06:00,28.0,71,22.4,0.00,990.8,8.6,0.0
2026-02-18T07:00,27.6,73,22.4,0.00,990.7,8.7,0.0
2026-02-18T08:00,27.2,75,22.4,0.00,990.7,7.8,0.0
2026-02-18T09:00,26.6,77,22.3,0.00,991.1,7.5,0.0
2026-02-18T10:00,26.5,77,22.1,0.00,991.5,7.8,3.0
2026-02-18T11:00,28.9,69,22.7,0.00,992.3,9.0,99.0
2026-02-18T12:00,30.5,63,22.6,0.00,993.1,10.0,297.0
2026-02-18T13:00,33.5,54,23.0,0.00,992.7,11.3,488.0
2026-02-18T14:00,35.7,47,22.8,0.00,992.6,12.3,688.0
2026-02-18T15:00,37.2,41,21.9,0.00,992.2,13.9,818.0
2026-02-18T16:00,37.8,38,21.0,0.00,991.6,13.2,780.0
2026-02-18T17:00,38.2,37,21.0,0.00,991.2,10.8,669.0
2026-02-18T18:00,38.4,34,19.5,0.00,990.3,9.4,481.0
2026-02-18T19:00,38.2,34,19.5,0.00,989.7,8.2,547.0
2026-02-18T20:00,37.7,33,18.8,0.00,988.7,8.6,394.0
2026-02-18T21:00,35.2,41,20.0,0.10,988.4,18.3,207.0
2026-02-18T22:00,32.6,58,23.2,0.00,988.5,15.1,83.0
2026-02-18T23:00,31.4,63,23.4,0.00,988.9,14.4,4.0
2026-02-19T00:00,31.6,56,21.8,0.00,988.7,15.7,0.0
2026-02-19T01:00,31.0,60,22.2,0.00,989.3,15.2,0.0
2026-02-19T02:00,30.0,65,22.9,0.00,989.3,15.1,0.0
2026-02-19T03:00,29.4,69,23.0,0.00,989.3,14.5,0.0
2026-02-19T04:00,28.8,71,23.0,0.00,989.6,12.4,0.0
2026-02-19T05:00,28.1,74,23.1,0.00,989.4,11.9,0.0
2026-02-19T06:00,27.7,76,23.0,0.00,988.9,13.0,0.0
2026-02-19T07:00,27.2,77,22.8,0.00,988.4,14.8,0.0
2026-02-19T08:00,26.9,76,22.2,0.00,988.1,15.2,0.0
2026-02-19T09:00,26.5,72,21.2,0.00,987.9,16.0,0.0
2026-02-19T10:00,26.5,70,20.5,0.00,988.2,15.9,3.0
2026-02-19T11:00,28.0,65,20.8,0.00,988.9,14.0,101.0
2026-02-19T12:00,30.2,59,21.3,0.10,989.8,12.9,247.0
2026-02-19T13:00,32.6,51,21.2,0.00,990.2,14.6,418.0
2026-02-19T14:00,34.2,46,21.0,0.00,989.8,18.3,565.0
2026-02-19T15:00,36.2,38,19.7,0.40,989.6,21.6,748.0
2026-02-19T16:00,36.3,40,20.5,0.00,988.9,21.1,508.0
2026-02-19T17:00,37.8,36,20.4,0.00,987.8,20.2,771.0
2026-02-19T18:00,37.2,36,19.6,0.20,988.4,23.9,524.0
2026-02-19T19:00,36.7,39,20.4,0.00,988.3,12.8,306.0
2026-02-19T20:00,34.2,47,21.2,0.00,987.8,11.3,96.0
2026-02-19T21:00,30.6,61,22.4,0.20,988.5,22.8,48.0
2026-02-19T22:00,25.4,90,23.6,3.30,988.6,11.3,16.0
2026-02-19T23:00,25.4,92,24.0,0.00,989.2,11.0,1.0
2026-02-20T00:00,23.3,85,20.6,0.00,989.6,10.1,0.0
2026-02-20T01:00,23.1,86,20.7,0.00,990.8,9.5,0.0
2026-02-20T02:00,22.9,87,20.6,0.00,990.4,12.4,0.0
2026-02-20T03:00,22.8,87,20.5,0.00,990.3,11.0,0.0
2026-02-20T04:00,22.6,88,20.5,0.00,990.3,6.4,0.0
2026-02-20T05:00,22.5,88,20.5,0.00,989.9,2.4,0.0
2026-02-20T06:00,22.2,89,20.3,0.00,990.1,9.7,0.0
2026-02-20T07:00,22.0,90,20.3,0.00,990.7,14.5,0.0
2026-02-20T08:00,22.4,91,20.9,0.00,990.6,13.9,0.0
2026-02-20T09:00,22.5,94,21.6,0.00,990.7,14.9,0.0
2026-02-20T10:00,22.8,91,21.2,1.20,991.5,13.7,0.0
2026-02-20T11:00,23.1,92,21.6,0.20,991.4,7.5,31.0
2026-02-20T12:00,23.7,84,20.9,7.50,992.6,16.1,71.0
2026-02-20T13:00,24.0,85,21.4,1.80,993.5,8.6,41.0
2026-02-20T14:00,24.0,88,21.9,5.40,992.9,11.2,22.0
2026-02-20T15:00,25.9,80,22.1,0.00,992.4,7.3,189.0
2026-02-20T16:00,27.8,71,22.0,0.10,992.1,9.8,685.0
2026-02-20T17:00,27.7,69,21.5,0.00,991.8,10.2,29.0
2026-02-20T18:00,27.5,69,21.4,0.00,991.7,15.7,130.0
2026-02-20T19:00,27.5,70,21.5,0.00,991.2,15.3,251.0
2026-02-20T20:00,27.3,70,21.2,0.10,990.8,13.1,93.0
2026-02-20T21:00,27.1,70,21.1,0.00,990.3,11.3,43.0
2026-02-20T22:00,26.5,73,21.3,0.00,990.2,7.2,92.0
2026-02-20T23:00,25.4,76,20.9,0.00,990.1,8.7,3.0
2026-02-21T00:00,25.6,73,20.4,0.00,990.8,14.4,0.0
2026-02-21T01:00,25.2,75,20.5,0.00,991.6,14.0,0.0
2026-02-21T02:00,24.9,76,20.2,0.00,991.9,12.5,0.0
2026-02-21T03:00,24.1,79,20.3,0.00,992.0,10.5,0.0
2026-02-21T04:00,23.5,83,20.5,0.00,991.9,9.1,0.0
2026-02-21T05:00,23.0,87,20.8,0.00,991.7,9.8,0.0
2026-02-21T06:00,22.6,89,20.8,0.00,991.6,9.6,0.0
2026-02-21T07:00,22.1,91,20.6,0.00,991.4,11.0,0.0
2026-02-21T08:00,21.8,93,20.5,0.00,991.3,11.4,0.0
2026-02-21T09:00,21.5,94,20.5,0.00,991.7,11.7,0.0
2026-02-21T10:00,21.6,94,20.5,0.00,992.2,12.7,3.0
2026-02-21T11:00,23.0,87,20.7,0.00,993.0,14.0,100.0
2026-02-21T12:00,24.5,79,20.6,0.00,993.2,14.7,302.0
2026-02-21T13:00,26.0,74,20.9,0.00,993.5,13.2,513.0
2026-02-21T14:00,27.4,69,21.2,0.00,993.5,11.8,696.0
2026-02-21T15:00,28.7,64,21.3,0.00,993.1,11.2,829.0
2026-02-21T16:00,29.8,60,21.1,0.00,992.6,11.4,892.0
2026-02-21T17:00,30.5,55,20.5,0.00,992.1,12.5,869.0
2026-02-21T18:00,31.1,52,20.1,0.00,991.3,14.1,807.0
2026-02-21T19:00,31.1,51,19.8,0.00,990.4,14.7,635.0
2026-02-21T20:00,30.7,51,19.4,0.00,989.8,15.4,499.0
2026-02-21T21:00,29.9,53,19.2,0.00,989.1,16.8,283.0
2026-02-21T22:00,28.5,59,19.8,0.00,989.3,12.7,107.0
2026-02-21T23:00,27.1,63,19.5,0.00,989.7,10.7,3.0
2026-02-22T00:00,27.5,60,19.1,0.00,990.6,11.8,0.0
2026-02-22T01:00,26.6,65,19.5,0.00,991.4,12.9,0.0
2026-02-22T02:00,26.2,70,20.2,0.00,991.9,14.4,0.0
2026-02-22T03:00,25.8,74,20.8,0.00,991.8,14.1,0.0
2026-02-22T04:00,25.2,78,21.1,0.00,991.3,15.0,0.0
2026-02-22T05:00,24.8,80,21.0,0.00,990.8,14.4,0.0
2026-02-22T06:00,24.0,83,20.9,0.00,990.4,15.1,0.0
2026-02-22T07:00,23.2,85,20.6,0.00,990.4,12.3,0.0
2026-02-22T08:00,22.7,87,20.5,0.00,990.5,10.3,0.0
2026-02-22T09:00,22.5,86,20.1,0.00,990.5,9.4,0.0
2026-02-22T10:00,22.4,87,20.0,0.00,990.7,11.1,1.0
2026-02-22T11:00,24.0,81,20.5,0.00,991.5,10.6,100.0
2026-02-22T12:00,26.1,74,21.2,0.00,991.9,12.3,298.0
2026-02-22T13:00,28.0,70,22.0,0.00,992.1,10.6,495.0
2026-02-22T14:00,30.0,64,22.4,0.00,992.1,8.9,693.0
2026-02-22T15:00,31.7,52,20.8,0.00,991.7,6.1,732.0
2026-02-22T16:00,32.8,45,19.1,0.00,991.2,5.3,761.0
2026-02-22T17:00,33.0,42,18.4,0.00,990.7,5.6,638.0
2026-02-22T18:00,33.0,38,17.0,0.00,989.5,1.3,660.0
2026-02-22T19:00,33.8,37,17.0,0.00,988.5,5.0,542.0
2026-02-22T20:00,33.2,39,17.2,0.10,988.2,6.7,269.0
2026-02-22T21:00,31.8,45,18.4,0.00,988.4,11.3,153.0
2026-02-22T22:00,28.8,66,21.7,0.00,988.6,12.2,14.0
2026-02-22T23:00,27.7,69,21.6,0.00,988.9,9.6,0.0
2026-02-23T00:00,28.0,64,20.5,0.00,989.0,5.7,0.0
2026-02-23T01:00,27.4,66,20.5,0.00,989.5,3.8,0.0
2026-02-23T02:00,26.6,70,20.7,0.00,989.7,4.4,0.0
2026-02-23T03:00,25.5,78,21.4,0.00,989.7,14.1,0.0
2026-02-23T04:00,24.9,80,21.2,0.00,989.4,10.8,0.0
2026-02-23T05:00,24.6,81,21.2,0.00,988.7,10.2,0.0
2026-02-23T06:00,24.5,82,21.2,0.00,988.3,10.3,0.0
2026-02-23T07:00,24.0,86,21.6,0.00,988.5,11.1,0.0
2026-02-23T08:00,23.9,87,21.5,0.00,988.6,10.7,0.0
2026-02-23T09:00,23.5,86,21.0,0.00,989.1,10.5,0.0
2026-02-23T10:00,23.3,86,20.9,0.00,989.9,11.7,2.0
2026-02-23T11:00,24.5,81,21.0,0.00,990.4,13.0,62.0
2026-02-23T12:00,26.0,76,21.5,0.00,990.7,14.1,231.0
2026-02-23T13:00,28.0,66,21.1,0.00,991.0,13.7,351.0
2026-02-23T14:00,29.7,59,20.9,0.00,991.1,15.5,562.0
2026-02-23T15:00,30.8,57,21.2,0.10,990.4,17.0,668.0
2026-02-23T16:00,31.5,54,21.1,0.00,989.1,16.7,745.0
2026-02-23T17:00,31.8,52,20.8,0.00,988.3,14.8,516.0
2026-02-23T18:00,31.6,50,19.8,0.00,987.8,8.5,34.0
2026-02-23T19:00,26.2,78,22.1,0.80,987.8,9.4,70.0
2026-02-23T20:00,23.9,85,21.3,12.90,988.7,11.1,219.0
2026-02-23T21:00,23.2,92,21.9,0.40,986.7,4.3,29.0
2026-02-23T22:00,23.5,92,22.2,0.20,987.8,4.9,62.0
2026-02-23T23:00,23.0,97,22.5,0.00,987.6,7.7,2.0
2026-02-24T00:00,23.2,94,22.1,0.00,988.2,14.3,0.0
2026-02-24T01:00,23.2,95,22.5,0.00,988.4,10.3,0.0
2026-02-24T02:00,23.3,97,22.8,0.00,989.0,10.6,0.0
2026-02-24T03:00,23.0,97,22.6,0.00,989.0,9.3,0.0
2026-02-24T04:00,22.9,98,22.5,0.00,988.8,9.5,0.0
2026-02-24T05:00,22.8,97,22.2,0.00,988.2,10.3,0.0
2026-02-24T06:00,23.0,96,22.3,0.00,987.2,9.6,0.0
2026-02-24T07:00,23.1,94,22.1,0.00,986.9,8.1,0.0
2026-02-24T08:00,22.5,96,21.9,0.00,986.8,6.2,0.0
2026-02-24T09:00,22.1,97,21.6,0.00,987.4,5.6,0.0
2026-02-24T10:00,22.2,96,21.6,0.00,988.2,5.3,1.0
2026-02-24T11:00,24.0,89,22.0,0.00,989.1,4.9,82.0
2026-02-24T12:00,25.0,90,23.2,0.00,989.8,4.9,242.0
2026-02-24T13:00,26.7,80,22.9,0.10,989.9,5.3,407.0
2026-02-24T14:00,28.1,72,22.6,0.30,989.7,7.9,608.0
2026-02-24T15:00,29.0,69,22.8,0.30,989.3,7.6,600.0
2026-02-24T16:00,29.6,68,23.0,0.20,988.6,7.4,581.0
2026-02-24T17:00,30.7,62,22.6,0.10,987.8,10.3,655.0
2026-02-24T18:00,31.0,56,21.4,0.00,986.9,10.2,139.0
2026-02-24T19:00,31.4,55,21.4,0.00,986.4,10.2,517.0
2026-02-24T20:00,31.1,52,20.0,0.00,986.0,12.1,396.0
2026-02-24T21:00,30.2,56,20.5,0.00,986.1,9.8,63.0
2026-02-24T22:00,28.9,62,20.9,0.00,986.6,7.4,24.0
2026-02-24T23:00,27.4,67,20.8,0.00,987.1,6.3,1.0
2026-02-25T00:00,26.6,70,20.7,0.00,987.6,7.8,0.0
2026-02-25T01:00,26.3,71,20.7,0.00,988.2,7.8,0.0
2026-02-25T02:00,25.4,76,20.9,0.00,988.3,5.4,0.0
2026-02-25T03:00,24.6,80,21.0,0.00,988.5,3.7,0.0
2026-02-25T04:00,24.4,80,20.8,0.00,988.4,2.4,0.0
2026-02-25T05:00,23.9,82,20.6,0.00,987.9,5.0,0.0
2026-02-25T06:00,23.2,83,20.2,0.00,987.9,4.7,0.0
2026-02-25T07:00,22.6,87,20.2,0.00,988.1,6.3,0.0
2026-02-25T08:00,22.0,92,20.5,0.00,988.3,6.2,0.0
2026-02-25T09:00,21.8,95,20.9,0.00,988.8,7.6,0.0
2026-02-25T10:00,21.8,96,21.2,0.00,989.7,10.6,0.0
2026-02-25T11:00,23.4,90,21.7,0.00,990.4,11.3,63.0
2026-02-25T12:00,26.2,75,21.5,0.00,990.9,12.5,279.0
2026-02-25T13:00,28.2,61,20.0,0.00,991.4,16.6,501.0
2026-02-25T14:00,29.3,55,19.2,0.00,991.5,16.6,634.0
2026-02-25T15:00,30.1,50,18.6,0.00,991.0,16.9,717.0
2026-02-25T16:00,30.9,45,17.6,0.00,990.5,18.2,738.0
2026-02-25T17:00,31.1,43,17.0,0.00,990.2,19.1,731.0
2026-02-25T18:00,31.5,38,15.4,0.00,989.2,22.6,676.0
2026-02-25T19:00,31.2,39,15.6,0.00,988.7,22.9,613.0
2026-02-25T20:00,30.6,40,15.6,0.00,988.3,22.2,482.0
2026-02-25T21:00,29.6,44,15.9,0.00,988.2,21.8,298.0
2026-02-25T22:00,27.8,51,16.8,0.00,988.4,18.6,96.0
2026-02-25T23:00,26.4,57,17.1,0.00,989.0,16.7,2.0
2026-02-26T00:00,26.0,59,17.5,0.00,989.5,15.8,0.0
2026-02-26T01:00,25.2,64,17.9,0.00,989.9,16.0,0.0
2026-02-26T02:00,24.5,68,18.2,0.00,990.2,14.4,0.0
2026-02-26T03:00,23.6,73,18.5,0.00,990.0,13.4,0.0
2026-02-26T04:00,22.8,78,18.8,0.00,989.9,12.0,0.0
2026-02-26T05:00,22.1,82,18.9,0.00,989.6,12.1,0.0
2026-02-26T06:00,21.4,85,18.6,0.00,989.7,11.9,0.0
2026-02-26T07:00,20.5,89,18.5,0.00,989.6,10.2,0.0
2026-02-26T08:00,20.0,91,18.4,0.00,989.8,9.9,0.0
2026-02-26T09:00,19.5,92,18.2,0.00,990.2,9.7,0.0
2026-02-26T10:00,19.4,93,18.2,0.00,990.8,9.8,2.0
2026-02-26T11:00,21.3,86,18.8,0.00,991.4,10.8,97.0
2026-02-26T12:00,23.5,74,18.6,0.00,992.0,11.5,304.0
2026-02-26T13:00,25.4,62,17.6,0.00,992.4,11.7,521.0
2026-02-26T14:00,26.8,54,16.7,0.00,992.3,11.3,707.0
2026-02-26T15:00,28.0,49,16.2,0.00,992.0,11.7,842.0
2026-02-26T16:00,28.9,45,15.6,0.00,991.4,12.9,912.0
2026-02-26T17:00,29.5,40,14.4,0.00,990.8,14.0,913.0
2026-02-26T18:00,30.0,35,12.8,0.00,989.9,16.3,847.0
2026-02-26T19:00,29.9,37,13.8,0.00,989.3,15.9,715.0
2026-02-26T20:00,29.5,38,13.8,0.00,988.8,15.7,527.0
2026-02-26T21:00,28.6,41,14.1,0.00,988.7,15.3,309.0
2026-02-26T22:00,27.0,48,14.9,0.00,988.8,10.9,100.0
2026-02-26T23:00,25.1,54,15.3,0.00,988.9,9.8,2.0
2026-02-27T00:00,24.4,59,15.8,0.00,989.5,9.8,0.0
2026-02-27T01:00,23.8,61,15.8,0.00,990.2,11.7,0.0
2026-02-27T02:00,23.1,64,15.8,0.00,990.5,13.6,0.0
2026-02-27T03:00,22.5,66,15.9,0.00,990.6,14.2,0.0
2026-02-27T04:00,22.0,69,16.1,0.00,990.1,15.6,0.0
2026-02-27T05:00,21.4,73,16.4,0.00,989.8,14.8,0.0
2026-02-27T06:00,20.4,77,16.1,0.00,989.3,15.3,0.0
2026-02-27T07:00,19.5,82,16.2,0.00,989.2,14.7,0.0
2026-02-27T08:00,19.0,83,16.0,0.00,989.4,13.3,0.0
2026-02-27T09:00,18.5,83,15.6,0.00,989.9,13.2,0.0
2026-02-27T10:00,18.2,84,15.4,0.00,990.5,10.3,2.0
2026-02-27T11:00,20.0,76,15.8,0.00,991.5,10.7,96.0
2026-02-27T12:00,22.4,65,15.4,0.00,991.6,12.5,303.0
2026-02-27T13:00,24.2,58,15.4,0.00,992.2,10.2,340.0
2026-02-27T14:00,25.8,53,15.4,0.00,992.7,7.8,305.0
2026-02-27T15:00,27.2,49,15.4,0.00,992.5,7.1,326.0
2026-02-27T16:00,28.8,45,15.5,0.00,991.6,7.6,523.0
2026-02-27T17:00,30.1,40,15.0,0.00,991.3,8.0,805.0
2026-02-27T18:00,30.9,37,14.6,0.00,990.4,11.1,432.0
2026-02-27T19:00,31.0,36,14.0,0.00,989.8,12.8,428.0
2026-02-27T20:00,30.0,36,13.4,0.00,989.5,13.9,135.0
2026-02-27T21:00,29.0,36,12.6,0.00,989.4,14.9,53.0
2026-02-27T22:00,27.5,42,13.2,0.00,989.1,11.6,36.0
